 ,Label,Area,X,Y,XM,YM
16309,Substack (80-200):c:1/2; t:133/200 - Series 1,4.928,33.114,144.647,33.114,144.647
16310,Substack (80-200):c:1/2; t:133/200 - Series 1,2.699,76.792,145.533,76.792,145.533
16311,Substack (80-200):c:1/2; t:133/200 - Series 1,2.185,12.929,145.219,12.929,145.219
16312,Substack (80-200):c:1/2; t:133/200 - Series 1,3.299,106.413,145.404,106.413,145.404
16313,Substack (80-200):c:1/2; t:133/200 - Series 1,4.713,92.354,146.148,92.354,146.148
16314,Substack (80-200):c:1/2; t:133/200 - Series 1,3.085,45.612,147.203,45.612,147.203
16315,Substack (80-200):c:1/2; t:133/200 - Series 1,3.085,55.436,146.421,55.436,146.421
16316,Substack (80-200):c:1/2; t:133/200 - Series 1,2.228,128.973,146.369,128.973,146.369
16317,Substack (80-200):c:1/2; t:133/200 - Series 1,5.999,90.298,148.545,90.298,148.545
16318,Substack (80-200):c:1/2; t:133/200 - Series 1,2.828,69.289,148.049,69.289,148.049
16319,Substack (80-200):c:1/2; t:133/200 - Series 1,4.585,157.484,148.886,157.484,148.886
16320,Substack (80-200):c:1/2; t:133/200 - Series 1,5.442,131.625,149.103,131.625,149.103
16321,Substack (80-200):c:1/2; t:133/200 - Series 1,4.456,117.001,147.384,117.001,147.384
16322,Substack (80-200):c:1/2; t:133/200 - Series 1,2.014,93.456,149.069,93.456,149.069
16323,Substack (80-200):c:1/2; t:133/200 - Series 1,2.357,128.884,149.494,128.884,149.494
16324,Substack (80-200):c:1/2; t:133/200 - Series 1,5.956,142.545,149.471,142.545,149.471
16325,Substack (80-200):c:1/2; t:133/200 - Series 1,2.185,123.902,150.101,123.902,150.101
16326,Substack (80-200):c:1/2; t:133/200 - Series 1,2.271,157.724,151.272,157.724,151.272
16327,Substack (80-200):c:1/2; t:133/200 - Series 1,2.271,76.901,150.311,76.901,150.311
16328,Substack (80-200):c:1/2; t:133/200 - Series 1,2.699,141.853,152.281,141.853,152.281
16329,Substack (80-200):c:1/2; t:133/200 - Series 1,2.657,53.039,151.918,53.039,151.918
16330,Substack (80-200):c:1/2; t:133/200 - Series 1,4.542,150.382,153.553,150.382,153.553
16331,Substack (80-200):c:1/2; t:133/200 - Series 1,3.385,64.923,152.830,64.923,152.830
16332,Substack (80-200):c:1/2; t:133/200 - Series 1,2.828,85.535,154.651,85.535,154.651
16333,Substack (80-200):c:1/2; t:133/200 - Series 1,2.828,139.606,154.083,139.606,154.083
16334,Substack (80-200):c:1/2; t:133/200 - Series 1,2.228,92.047,154.247,92.047,154.247
16335,Substack (80-200):c:1/2; t:133/200 - Series 1,3.299,98.525,153.023,98.525,153.023
16336,Substack (80-200):c:1/2; t:133/200 - Series 1,2.742,134.544,154.192,134.544,154.192
16337,Substack (80-200):c:1/2; t:133/200 - Series 1,2.785,89.228,155.070,89.228,155.070
16338,Substack (80-200):c:1/2; t:133/200 - Series 1,2.185,104.432,154.838,104.432,154.838
16339,Substack (80-200):c:1/2; t:133/200 - Series 1,2.571,97.904,154.439,97.904,154.439
16340,Substack (80-200):c:1/2; t:133/200 - Series 1,4.842,44.009,157.207,44.009,157.207
16341,Substack (80-200):c:1/2; t:133/200 - Series 1,5.956,120.187,157.212,120.187,157.212
16342,Substack (80-200):c:1/2; t:133/200 - Series 1,2.271,96.405,155.404,96.405,155.404
16343,Substack (80-200):c:1/2; t:133/200 - Series 1,2.528,84.012,157.304,84.012,157.304
16344,Substack (80-200):c:1/2; t:133/200 - Series 1,2.657,96.519,157.053,96.519,157.053
16345,Substack (80-200):c:1/2; t:133/200 - Series 1,2.614,91.438,159.819,91.438,159.819
16346,Substack (80-200):c:1/2; t:133/200 - Series 1,2.100,116.932,159.219,116.932,159.219
16347,Substack (80-200):c:1/2; t:133/200 - Series 1,2.699,122.966,160.299,122.966,160.299
16348,Substack (80-200):c:1/2; t:133/200 - Series 1,2.314,71.438,160.429,71.438,160.429
16349,Substack (80-200):c:1/2; t:133/200 - Series 1,2.057,58.715,160.460,58.715,160.460
16350,Substack (80-200):c:1/2; t:133/200 - Series 1,3.556,111.422,160.349,111.422,160.349
16351,Substack (80-200):c:1/2; t:133/200 - Series 1,2.999,126.306,160.354,126.306,160.354
16352,Substack (80-200):c:1/2; t:133/200 - Series 1,3.299,31.753,161.246,31.753,161.246
16353,Substack (80-200):c:1/2; t:133/200 - Series 1,5.870,124.291,162.039,124.291,162.039
16354,Substack (80-200):c:1/2; t:133/200 - Series 1,2.185,43.825,160.707,43.825,160.707
16355,Substack (80-200):c:1/2; t:133/200 - Series 1,2.057,160.516,160.947,160.516,160.947
16356,Substack (80-200):c:1/2; t:133/200 - Series 1,2.271,156.346,161.200,156.346,161.200
16357,Substack (80-200):c:1/2; t:133/200 - Series 1,2.400,153.243,162.998,153.243,162.998
16358,Substack (80-200):c:1/2; t:133/200 - Series 1,5.485,106.791,163.376,106.791,163.376
16359,Substack (80-200):c:1/2; t:133/200 - Series 1,2.571,156.485,162.026,156.485,162.026
16360,Substack (80-200):c:1/2; t:133/200 - Series 1,3.856,86.544,162.783,86.544,162.783
16361,Substack (80-200):c:1/2; t:133/200 - Series 1,2.442,30.075,164.955,30.075,164.955
16362,Substack (80-200):c:1/2; t:133/200 - Series 1,5.270,143.677,164.958,143.677,164.958
16363,Substack (80-200):c:1/2; t:133/200 - Series 1,2.357,86.381,165.203,86.381,165.203
16364,Substack (80-200):c:1/2; t:133/200 - Series 1,3.257,73.406,167.019,73.406,167.019
16365,Substack (80-200):c:1/2; t:133/200 - Series 1,2.185,35.821,166.105,35.821,166.105
16366,Substack (80-200):c:1/2; t:133/200 - Series 1,5.613,123.907,167.146,123.907,167.146
16367,Substack (80-200):c:1/2; t:133/200 - Series 1,2.057,110.564,166.130,110.564,166.130
16368,Substack (80-200):c:1/2; t:133/200 - Series 1,4.028,82.796,167.045,82.796,167.045
16369,Substack (80-200):c:1/2; t:133/200 - Series 1,3.514,61.386,167.281,61.386,167.281
16370,Substack (80-200):c:1/2; t:133/200 - Series 1,3.514,131.925,170.078,131.925,170.078
16371,Substack (80-200):c:1/2; t:133/200 - Series 1,2.442,114.985,169.622,114.985,169.622
16372,Substack (80-200):c:1/2; t:133/200 - Series 1,2.185,110.824,168.642,110.824,168.642
16373,Substack (80-200):c:1/2; t:133/200 - Series 1,2.185,31.369,171.702,31.369,171.702
16374,Substack (80-200):c:1/2; t:133/200 - Series 1,2.614,54.891,174.231,54.891,174.231
16375,Substack (80-200):c:1/2; t:134/200 - Series 1,2.228,158.892,3.917,158.892,3.917
16376,Substack (80-200):c:1/2; t:134/200 - Series 1,3.471,146.470,5.317,146.470,5.317
16377,Substack (80-200):c:1/2; t:134/200 - Series 1,2.014,152.817,7.877,152.817,7.877
16378,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,114.145,9.165,114.145,9.165
16379,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,165.653,9.662,165.653,9.662
16380,Substack (80-200):c:1/2; t:134/200 - Series 1,3.085,148.623,12.455,148.623,12.455
16381,Substack (80-200):c:1/2; t:134/200 - Series 1,2.100,152.878,11.256,152.878,11.256
16382,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,126.998,12.734,126.998,12.734
16383,Substack (80-200):c:1/2; t:134/200 - Series 1,2.614,96.189,13.172,96.189,13.172
16384,Substack (80-200):c:1/2; t:134/200 - Series 1,3.856,170.881,15.718,170.881,15.718
16385,Substack (80-200):c:1/2; t:134/200 - Series 1,3.214,140.944,13.923,140.944,13.923
16386,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,114.356,15.429,114.356,15.429
16387,Substack (80-200):c:1/2; t:134/200 - Series 1,3.771,111.585,16.955,111.585,16.955
16388,Substack (80-200):c:1/2; t:134/200 - Series 1,5.399,60.988,16.248,60.988,16.248
16389,Substack (80-200):c:1/2; t:134/200 - Series 1,3.428,130.244,16.350,130.244,16.350
16390,Substack (80-200):c:1/2; t:134/200 - Series 1,2.999,149.445,20.656,149.445,20.656
16391,Substack (80-200):c:1/2; t:134/200 - Series 1,2.999,111.289,21.442,111.289,21.442
16392,Substack (80-200):c:1/2; t:134/200 - Series 1,2.100,127.810,21.082,127.810,21.082
16393,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,165.371,21.191,165.371,21.191
16394,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,145.336,22.425,145.336,22.425
16395,Substack (80-200):c:1/2; t:134/200 - Series 1,3.085,153.022,25.697,153.022,25.697
16396,Substack (80-200):c:1/2; t:134/200 - Series 1,3.471,134.845,26.786,134.845,26.786
16397,Substack (80-200):c:1/2; t:134/200 - Series 1,2.657,117.613,27.715,117.613,27.715
16398,Substack (80-200):c:1/2; t:134/200 - Series 1,3.042,162.712,28.057,162.712,28.057
16399,Substack (80-200):c:1/2; t:134/200 - Series 1,2.400,157.505,27.309,157.505,27.309
16400,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,159.162,28.811,159.162,28.811
16401,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,91.194,29.146,91.194,29.146
16402,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,168.445,30.134,168.445,30.134
16403,Substack (80-200):c:1/2; t:134/200 - Series 1,2.185,103.125,30.504,103.125,30.504
16404,Substack (80-200):c:1/2; t:134/200 - Series 1,3.642,171.504,32.710,171.504,32.710
16405,Substack (80-200):c:1/2; t:134/200 - Series 1,2.442,171.401,34.190,171.401,34.190
16406,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,140.426,33.782,140.426,33.782
16407,Substack (80-200):c:1/2; t:134/200 - Series 1,5.356,153.315,36.209,153.315,36.209
16408,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,129.953,38.891,129.953,38.891
16409,Substack (80-200):c:1/2; t:134/200 - Series 1,2.400,99.637,39.589,99.637,39.589
16410,Substack (80-200):c:1/2; t:134/200 - Series 1,2.357,131.763,39.208,131.763,39.208
16411,Substack (80-200):c:1/2; t:134/200 - Series 1,5.485,80.525,39.998,80.525,39.998
16412,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,69.763,40.594,69.763,40.594
16413,Substack (80-200):c:1/2; t:134/200 - Series 1,3.171,143.977,42.569,143.977,42.569
16414,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,81.911,41.057,81.911,41.057
16415,Substack (80-200):c:1/2; t:134/200 - Series 1,2.185,158.925,41.780,158.925,41.780
16416,Substack (80-200):c:1/2; t:134/200 - Series 1,4.499,146.563,44.163,146.563,44.163
16417,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,123.008,45.664,123.008,45.664
16418,Substack (80-200):c:1/2; t:134/200 - Series 1,3.342,111.228,45.397,111.228,45.397
16419,Substack (80-200):c:1/2; t:134/200 - Series 1,2.314,87.891,45.513,87.891,45.513
16420,Substack (80-200):c:1/2; t:134/200 - Series 1,4.371,84.440,48.022,84.440,48.022
16421,Substack (80-200):c:1/2; t:134/200 - Series 1,3.899,87.887,47.325,87.887,47.325
16422,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,138.052,47.683,138.052,47.683
16423,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,131.823,49.623,131.823,49.623
16424,Substack (80-200):c:1/2; t:134/200 - Series 1,5.999,163.935,49.664,163.935,49.664
16425,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,116.703,49.846,116.703,49.846
16426,Substack (80-200):c:1/2; t:134/200 - Series 1,3.214,119.382,50.912,119.382,50.912
16427,Substack (80-200):c:1/2; t:134/200 - Series 1,3.856,142.375,50.639,142.375,50.639
16428,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,157.666,51.300,157.666,51.300
16429,Substack (80-200):c:1/2; t:134/200 - Series 1,2.528,88.370,53.376,88.370,53.376
16430,Substack (80-200):c:1/2; t:134/200 - Series 1,5.356,163.695,54.523,163.695,54.523
16431,Substack (80-200):c:1/2; t:134/200 - Series 1,2.657,127.275,53.853,127.275,53.853
16432,Substack (80-200):c:1/2; t:134/200 - Series 1,2.100,138.722,53.417,138.722,53.417
16433,Substack (80-200):c:1/2; t:134/200 - Series 1,2.999,56.535,54.725,56.535,54.725
16434,Substack (80-200):c:1/2; t:134/200 - Series 1,2.442,111.353,56.331,111.353,56.331
16435,Substack (80-200):c:1/2; t:134/200 - Series 1,3.342,137.881,57.018,137.881,57.018
16436,Substack (80-200):c:1/2; t:134/200 - Series 1,4.328,107.358,59.055,107.358,59.055
16437,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,118.722,59.998,118.722,59.998
16438,Substack (80-200):c:1/2; t:134/200 - Series 1,2.314,136.835,59.973,136.835,59.973
16439,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,90.867,60.758,90.867,60.758
16440,Substack (80-200):c:1/2; t:134/200 - Series 1,5.142,164.767,60.760,164.767,60.760
16441,Substack (80-200):c:1/2; t:134/200 - Series 1,5.442,96.880,62.202,96.880,62.202
16442,Substack (80-200):c:1/2; t:134/200 - Series 1,5.827,126.844,61.245,126.844,61.245
16443,Substack (80-200):c:1/2; t:134/200 - Series 1,3.385,109.368,63.776,109.368,63.776
16444,Substack (80-200):c:1/2; t:134/200 - Series 1,4.456,150.137,62.170,150.137,62.170
16445,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,155.539,62.320,155.539,62.320
16446,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,146.163,63.694,146.163,63.694
16447,Substack (80-200):c:1/2; t:134/200 - Series 1,2.400,164.853,64.776,164.853,64.776
16448,Substack (80-200):c:1/2; t:134/200 - Series 1,2.357,157.461,64.014,157.461,64.014
16449,Substack (80-200):c:1/2; t:134/200 - Series 1,2.100,62.846,65.427,62.846,65.427
16450,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,171.488,66.248,171.488,66.248
16451,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,156.815,65.880,156.815,65.880
16452,Substack (80-200):c:1/2; t:134/200 - Series 1,4.456,92.362,66.218,92.362,66.218
16453,Substack (80-200):c:1/2; t:134/200 - Series 1,2.785,140.860,70.117,140.860,70.117
16454,Substack (80-200):c:1/2; t:134/200 - Series 1,2.699,99.536,70.562,99.536,70.562
16455,Substack (80-200):c:1/2; t:134/200 - Series 1,3.428,143.516,69.819,143.516,69.819
16456,Substack (80-200):c:1/2; t:134/200 - Series 1,4.456,86.361,71.785,86.361,71.785
16457,Substack (80-200):c:1/2; t:134/200 - Series 1,3.814,172.044,72.570,172.044,72.570
16458,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,136.199,71.201,136.199,71.201
16459,Substack (80-200):c:1/2; t:134/200 - Series 1,2.657,113.065,70.841,113.065,70.841
16460,Substack (80-200):c:1/2; t:134/200 - Series 1,2.400,130.580,70.994,130.580,70.994
16461,Substack (80-200):c:1/2; t:134/200 - Series 1,2.014,95.649,72.210,95.649,72.210
16462,Substack (80-200):c:1/2; t:134/200 - Series 1,4.413,115.151,72.461,115.151,72.461
16463,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,80.627,72.261,80.627,72.261
16464,Substack (80-200):c:1/2; t:134/200 - Series 1,2.614,131.213,72.781,131.213,72.781
16465,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,158.089,75.489,158.089,75.489
16466,Substack (80-200):c:1/2; t:134/200 - Series 1,4.199,21.959,74.535,21.959,74.535
16467,Substack (80-200):c:1/2; t:134/200 - Series 1,2.100,22.253,76.470,22.253,76.470
16468,Substack (80-200):c:1/2; t:134/200 - Series 1,3.171,151.365,78.028,151.365,78.028
16469,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,153.615,77.774,153.615,77.774
16470,Substack (80-200):c:1/2; t:134/200 - Series 1,2.614,111.938,78.940,111.938,78.940
16471,Substack (80-200):c:1/2; t:134/200 - Series 1,4.928,166.001,78.582,166.001,78.582
16472,Substack (80-200):c:1/2; t:134/200 - Series 1,3.085,122.119,78.097,122.119,78.097
16473,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,28.310,78.459,28.310,78.459
16474,Substack (80-200):c:1/2; t:134/200 - Series 1,4.585,125.733,79.017,125.733,79.017
16475,Substack (80-200):c:1/2; t:134/200 - Series 1,2.614,7.752,80.077,7.752,80.077
16476,Substack (80-200):c:1/2; t:134/200 - Series 1,2.528,137.699,80.760,137.699,80.760
16477,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,94.461,81.549,94.461,81.549
16478,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,144.095,80.036,144.095,80.036
16479,Substack (80-200):c:1/2; t:134/200 - Series 1,2.100,154.509,81.108,154.509,81.108
16480,Substack (80-200):c:1/2; t:134/200 - Series 1,2.914,123.381,82.675,123.381,82.675
16481,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,139.449,81.834,139.449,81.834
16482,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,125.839,81.122,125.839,81.122
16483,Substack (80-200):c:1/2; t:134/200 - Series 1,2.185,171.187,81.560,171.187,81.560
16484,Substack (80-200):c:1/2; t:134/200 - Series 1,4.499,145.510,82.856,145.510,82.856
16485,Substack (80-200):c:1/2; t:134/200 - Series 1,2.314,6.935,83.697,6.935,83.697
16486,Substack (80-200):c:1/2; t:134/200 - Series 1,2.657,83.898,83.942,83.898,83.942
16487,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,120.050,84.423,120.050,84.423
16488,Substack (80-200):c:1/2; t:134/200 - Series 1,3.085,168.613,83.599,168.613,83.599
16489,Substack (80-200):c:1/2; t:134/200 - Series 1,3.685,151.151,86.107,151.151,86.107
16490,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,158.890,84.935,158.890,84.935
16491,Substack (80-200):c:1/2; t:134/200 - Series 1,2.185,114.400,84.040,114.400,84.040
16492,Substack (80-200):c:1/2; t:134/200 - Series 1,2.014,121.921,85.912,121.921,85.912
16493,Substack (80-200):c:1/2; t:134/200 - Series 1,3.214,124.304,87.245,124.304,87.245
16494,Substack (80-200):c:1/2; t:134/200 - Series 1,2.014,147.360,86.220,147.360,86.220
16495,Substack (80-200):c:1/2; t:134/200 - Series 1,3.985,44.856,86.948,44.856,86.948
16496,Substack (80-200):c:1/2; t:134/200 - Series 1,3.728,58.818,87.222,58.818,87.222
16497,Substack (80-200):c:1/2; t:134/200 - Series 1,5.399,100.548,88.207,100.548,88.207
16498,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,114.210,89.260,114.210,89.260
16499,Substack (80-200):c:1/2; t:134/200 - Series 1,3.728,120.594,88.604,120.594,88.604
16500,Substack (80-200):c:1/2; t:134/200 - Series 1,2.614,152.364,88.567,152.364,88.567
16501,Substack (80-200):c:1/2; t:134/200 - Series 1,4.928,165.176,89.090,165.176,89.090
16502,Substack (80-200):c:1/2; t:134/200 - Series 1,2.100,13.668,90.191,13.668,90.191
16503,Substack (80-200):c:1/2; t:134/200 - Series 1,4.413,42.591,91.413,42.591,91.413
16504,Substack (80-200):c:1/2; t:134/200 - Series 1,2.014,128.514,88.911,128.514,88.911
16505,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,123.118,91.334,123.118,91.334
16506,Substack (80-200):c:1/2; t:134/200 - Series 1,2.742,133.192,90.520,133.192,90.520
16507,Substack (80-200):c:1/2; t:134/200 - Series 1,4.499,137.548,91.132,137.548,91.132
16508,Substack (80-200):c:1/2; t:134/200 - Series 1,4.328,116.204,91.612,116.204,91.612
16509,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,139.038,91.978,139.038,91.978
16510,Substack (80-200):c:1/2; t:134/200 - Series 1,5.013,121.280,95.761,121.280,95.761
16511,Substack (80-200):c:1/2; t:134/200 - Series 1,2.442,93.083,95.792,93.083,95.792
16512,Substack (80-200):c:1/2; t:134/200 - Series 1,4.328,163.869,95.906,163.869,95.906
16513,Substack (80-200):c:1/2; t:134/200 - Series 1,2.185,103.522,96.570,103.522,96.570
16514,Substack (80-200):c:1/2; t:134/200 - Series 1,4.628,78.616,97.832,78.616,97.832
16515,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,168.520,97.679,168.520,97.679
16516,Substack (80-200):c:1/2; t:134/200 - Series 1,4.628,115.953,99.565,115.953,99.565
16517,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,153.391,99.021,153.391,99.021
16518,Substack (80-200):c:1/2; t:134/200 - Series 1,5.956,123.313,99.547,123.313,99.547
16519,Substack (80-200):c:1/2; t:134/200 - Series 1,2.185,117.197,101.180,117.197,101.180
16520,Substack (80-200):c:1/2; t:134/200 - Series 1,5.013,57.876,102.625,57.876,102.625
16521,Substack (80-200):c:1/2; t:134/200 - Series 1,4.671,164.293,102.322,164.293,102.322
16522,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,151.320,100.871,151.320,100.871
16523,Substack (80-200):c:1/2; t:134/200 - Series 1,2.057,91.714,102.909,91.714,102.909
16524,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,132.094,102.910,132.094,102.910
16525,Substack (80-200):c:1/2; t:134/200 - Series 1,3.171,138.335,103.710,138.335,103.710
16526,Substack (80-200):c:1/2; t:134/200 - Series 1,3.685,148.734,104.699,148.734,104.699
16527,Substack (80-200):c:1/2; t:134/200 - Series 1,5.356,102.782,106.189,102.782,106.189
16528,Substack (80-200):c:1/2; t:134/200 - Series 1,2.014,124.947,104.687,124.947,104.687
16529,Substack (80-200):c:1/2; t:134/200 - Series 1,4.199,134.730,106.820,134.730,106.820
16530,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,105.332,106.967,105.332,106.967
16531,Substack (80-200):c:1/2; t:134/200 - Series 1,2.785,109.603,106.951,109.603,106.951
16532,Substack (80-200):c:1/2; t:134/200 - Series 1,2.657,120.961,107.159,120.961,107.159
16533,Substack (80-200):c:1/2; t:134/200 - Series 1,5.313,50.004,108.061,50.004,108.061
16534,Substack (80-200):c:1/2; t:134/200 - Series 1,2.185,62.735,107.569,62.735,107.569
16535,Substack (80-200):c:1/2; t:134/200 - Series 1,2.528,66.824,107.393,66.824,107.393
16536,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,147.755,108.146,147.755,108.146
16537,Substack (80-200):c:1/2; t:134/200 - Series 1,3.856,161.386,107.672,161.386,107.672
16538,Substack (80-200):c:1/2; t:134/200 - Series 1,3.214,72.559,109.143,72.559,109.143
16539,Substack (80-200):c:1/2; t:134/200 - Series 1,2.828,74.285,108.314,74.285,108.314
16540,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,144.639,110.966,144.639,110.966
16541,Substack (80-200):c:1/2; t:134/200 - Series 1,2.228,56.881,109.527,56.881,109.527
16542,Substack (80-200):c:1/2; t:134/200 - Series 1,2.442,134.548,112.617,134.548,112.617
16543,Substack (80-200):c:1/2; t:134/200 - Series 1,5.485,128.060,112.952,128.060,112.952
16544,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,159.129,113.113,159.129,113.113
16545,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,168.974,114.156,168.974,114.156
16546,Substack (80-200):c:1/2; t:134/200 - Series 1,3.985,103.419,114.819,103.419,114.819
16547,Substack (80-200):c:1/2; t:134/200 - Series 1,2.614,143.375,115.755,143.375,115.755
16548,Substack (80-200):c:1/2; t:134/200 - Series 1,3.214,77.701,115.502,77.701,115.502
16549,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,159.017,116.897,159.017,116.897
16550,Substack (80-200):c:1/2; t:134/200 - Series 1,4.071,103.133,117.695,103.133,117.695
16551,Substack (80-200):c:1/2; t:134/200 - Series 1,2.999,143.694,118.442,143.694,118.442
16552,Substack (80-200):c:1/2; t:134/200 - Series 1,4.585,75.426,118.558,75.426,118.558
16553,Substack (80-200):c:1/2; t:134/200 - Series 1,2.571,12.834,120.005,12.834,120.005
16554,Substack (80-200):c:1/2; t:134/200 - Series 1,2.528,13.660,119.795,13.660,119.795
16555,Substack (80-200):c:1/2; t:134/200 - Series 1,2.742,120.992,118.747,120.992,118.747
16556,Substack (80-200):c:1/2; t:134/200 - Series 1,3.214,115.124,118.243,115.124,118.243
16557,Substack (80-200):c:1/2; t:134/200 - Series 1,3.085,154.744,118.723,154.744,118.723
16558,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,85.301,118.637,85.301,118.637
16559,Substack (80-200):c:1/2; t:134/200 - Series 1,4.456,161.484,119.365,161.484,119.365
16560,Substack (80-200):c:1/2; t:134/200 - Series 1,5.313,157.761,119.811,157.761,119.811
16561,Substack (80-200):c:1/2; t:134/200 - Series 1,3.985,128.987,120.885,128.987,120.885
16562,Substack (80-200):c:1/2; t:134/200 - Series 1,3.385,144.228,122.047,144.228,122.047
16563,Substack (80-200):c:1/2; t:134/200 - Series 1,5.399,112.907,121.999,112.907,121.999
16564,Substack (80-200):c:1/2; t:134/200 - Series 1,5.099,71.376,123.898,71.376,123.898
16565,Substack (80-200):c:1/2; t:134/200 - Series 1,2.785,135.730,122.205,135.730,122.205
16566,Substack (80-200):c:1/2; t:134/200 - Series 1,4.756,50.653,124.977,50.653,124.977
16567,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,153.704,124.508,153.704,124.508
16568,Substack (80-200):c:1/2; t:134/200 - Series 1,3.814,80.213,124.404,80.213,124.404
16569,Substack (80-200):c:1/2; t:134/200 - Series 1,4.285,105.893,125.024,105.893,125.024
16570,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,159.697,125.483,159.697,125.483
16571,Substack (80-200):c:1/2; t:134/200 - Series 1,2.314,84.364,125.469,84.364,125.469
16572,Substack (80-200):c:1/2; t:134/200 - Series 1,3.899,37.580,126.148,37.580,126.148
16573,Substack (80-200):c:1/2; t:134/200 - Series 1,2.271,144.359,127.448,144.359,127.448
16574,Substack (80-200):c:1/2; t:134/200 - Series 1,5.399,104.167,126.500,104.167,126.500
16575,Substack (80-200):c:1/2; t:134/200 - Series 1,2.185,35.013,127.530,35.013,127.530
16576,Substack (80-200):c:1/2; t:134/200 - Series 1,3.899,117.420,127.643,117.420,127.643
16577,Substack (80-200):c:1/2; t:134/200 - Series 1,2.742,134.026,127.457,134.026,127.457
16578,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,86.041,127.876,86.041,127.876
16579,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,114.831,128.972,114.831,128.972
16580,Substack (80-200):c:1/2; t:134/200 - Series 1,2.357,77.104,128.274,77.104,128.274
16581,Substack (80-200):c:1/2; t:134/200 - Series 1,2.100,139.938,129.250,139.938,129.250
16582,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,149.475,129.789,149.475,129.789
16583,Substack (80-200):c:1/2; t:134/200 - Series 1,4.671,165.800,131.311,165.800,131.311
16584,Substack (80-200):c:1/2; t:134/200 - Series 1,2.485,77.482,130.835,77.482,130.835
16585,Substack (80-200):c:1/2; t:134/200 - Series 1,3.514,99.438,131.809,99.438,131.809
16586,Substack (80-200):c:1/2; t:134/200 - Series 1,2.914,141.947,132.663,141.947,132.663
16587,Substack (80-200):c:1/2; t:134/200 - Series 1,2.400,115.229,133.526,115.229,133.526
16588,Substack (80-200):c:1/2; t:134/200 - Series 1,2.142,79.194,133.246,79.194,133.246
16589,Substack (80-200):c:1/2; t:134/200 - Series 1,3.042,121.770,134.167,121.770,134.167
16590,Substack (80-200):c:1/2; t:134/200 - Series 1,2.957,89.099,133.262,89.099,133.262
16591,Substack (80-200):c:1/2; t:134/200 - Series 1,2.314,129.674,134.274,129.674,134.274
16592,Substack (80-200):c:1/2; t:134/200 - Series 1,2.314,57.922,134.884,57.922,134.884
16593,Substack (80-200):c:1/2; t:134/200 - Series 1,2.614,109.919,133.201,109.919,133.201
